Dato,Temperatur (°C),Temperatur (°C) daglig snitt,Lufttrykk (hPa),Nedbør (mm)
2024-07-04,19.1,15.785416666666672,993.2,0.1
2024-07-04,18.9,15.785416666666672,993.2,0.1
2024-07-04,18.8,15.785416666666672,993.2,0.1
2024-07-04,18.8,15.785416666666672,993.2,0.1
2024-07-04,18.9,15.785416666666672,993.2,0.1
2024-07-04,19.5,15.785416666666672,993.2,0.1
2024-07-04,20.3,15.785416666666672,993.2,0.1
2024-07-04,19.2,15.785416666666672,993.2,0.1
2024-07-04,19.9,15.785416666666672,993.2,0.1
2024-07-04,20.3,15.785416666666672,993.2,0.1
2024-07-04,19.1,15.785416666666672,993.2,0.1
2024-07-04,20.0,15.785416666666672,993.2,0.1
2024-07-04,20.1,15.785416666666672,993.2,0.1
2024-07-04,19.5,15.785416666666672,993.2,0.1
2024-07-04,19.7,15.785416666666672,993.2,0.1
2024-07-04,19.8,15.785416666666672,993.2,0.1
2024-07-04,19.9,15.785416666666672,993.2,0.1
2024-07-04,19.9,15.785416666666672,993.2,0.1
2024-07-04,19.8,15.785416666666672,993.2,0.1
2024-07-04,19.9,15.785416666666672,993.2,0.1
2024-07-04,19.9,15.785416666666672,993.2,0.1
2024-07-04,19.7,15.785416666666672,993.2,0.1
2024-07-04,19.5,15.785416666666672,993.2,0.1
2024-07-04,19.1,15.785416666666672,993.2,0.1
2024-07-04,19.2,15.785416666666672,993.2,0.1
2024-07-04,19.4,15.785416666666672,993.2,0.1
2024-07-04,18.8,15.785416666666672,993.2,0.1
2024-07-04,18.4,15.785416666666672,993.2,0.1
2024-07-04,18.3,15.785416666666672,993.2,0.1
2024-07-04,18.5,15.785416666666672,993.2,0.1
2024-07-04,18.9,15.785416666666672,993.2,0.1
2024-07-04,19.1,15.785416666666672,993.2,0.1
2024-07-04,19.1,15.785416666666672,993.2,0.1
2024-07-04,18.7,15.785416666666672,993.2,0.1
2024-07-04,18.4,15.785416666666672,993.2,0.1
2024-07-04,18.2,15.785416666666672,993.2,0.1
2024-07-04,18.1,15.785416666666672,993.2,0.1
2024-07-04,17.7,15.785416666666672,993.2,0.1
2024-07-04,17.5,15.785416666666672,993.2,0.1
2024-07-04,17.4,15.785416666666672,993.2,0.1
2024-07-04,17.2,15.785416666666672,993.2,0.1
2024-07-04,17.2,15.785416666666672,993.2,0.1
2024-07-04,17.0,15.785416666666672,993.2,0.1
2024-07-04,16.7,15.785416666666672,993.2,0.1
2024-07-04,16.6,15.785416666666672,993.2,0.1
2024-07-04,16.3,15.785416666666672,993.2,0.1
2024-07-04,16.2,15.785416666666672,993.2,0.1
2024-07-04,15.8,15.785416666666672,993.2,0.1
2024-07-04,15.9,15.785416666666672,993.2,0.1
2024-07-04,15.6,15.785416666666672,993.2,0.1
2024-07-04,15.4,15.785416666666672,993.2,0.1
2024-07-04,15.1,15.785416666666672,993.2,0.1
2024-07-04,15.0,15.785416666666672,993.2,0.1
2024-07-04,14.9,15.785416666666672,993.2,0.1
2024-07-04,14.8,15.785416666666672,993.2,0.1
2024-07-04,14.9,15.785416666666672,993.2,0.1
2024-07-04,14.8,15.785416666666672,993.2,0.1
2024-07-04,14.7,15.785416666666672,993.2,0.1
2024-07-04,14.7,15.785416666666672,993.2,0.1
2024-07-04,14.8,15.785416666666672,993.2,0.1
2024-07-04,14.9,15.785416666666672,993.2,0.1
2024-07-04,14.7,15.785416666666672,993.2,0.1
2024-07-05,14.6,12.11388888888888,991.8,7.7
2024-07-05,14.4,12.11388888888888,991.8,7.7
2024-07-05,14.4,12.11388888888888,991.8,7.7
2024-07-05,14.2,12.11388888888888,991.8,7.7
2024-07-05,14.2,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,14.0,12.11388888888888,991.8,7.7
2024-07-05,13.9,12.11388888888888,991.8,7.7
2024-07-05,13.8,12.11388888888888,991.8,7.7
2024-07-05,13.8,12.11388888888888,991.8,7.7
2024-07-05,13.5,12.11388888888888,991.8,7.7
2024-07-05,13.8,12.11388888888888,991.8,7.7
2024-07-05,13.7,12.11388888888888,991.8,7.7
2024-07-05,13.6,12.11388888888888,991.8,7.7
2024-07-05,13.4,12.11388888888888,991.8,7.7
2024-07-05,13.2,12.11388888888888,991.8,7.7
2024-07-05,13.3,12.11388888888888,991.8,7.7
2024-07-05,13.2,12.11388888888888,991.8,7.7
2024-07-05,12.9,12.11388888888888,991.8,7.7
2024-07-05,12.7,12.11388888888888,991.8,7.7
2024-07-05,12.7,12.11388888888888,991.8,7.7
2024-07-05,12.9,12.11388888888888,991.8,7.7
2024-07-05,13.0,12.11388888888888,991.8,7.7
2024-07-05,13.1,12.11388888888888,991.8,7.7
2024-07-05,13.1,12.11388888888888,991.8,7.7
2024-07-05,13.2,12.11388888888888,991.8,7.7
2024-07-05,13.3,12.11388888888888,991.8,7.7
2024-07-05,12.9,12.11388888888888,991.8,7.7
2024-07-05,12.5,12.11388888888888,991.8,7.7
2024-07-05,12.3,12.11388888888888,991.8,7.7
2024-07-05,12.4,12.11388888888888,991.8,7.7
2024-07-05,12.4,12.11388888888888,991.8,7.7
2024-07-05,12.2,12.11388888888888,991.8,7.7
2024-07-05,12.2,12.11388888888888,991.8,7.7
2024-07-05,12.1,12.11388888888888,991.8,7.7
2024-07-05,12.0,12.11388888888888,991.8,7.7
2024-07-05,12.0,12.11388888888888,991.8,7.7
2024-07-05,12.0,12.11388888888888,991.8,7.7
2024-07-05,11.8,12.11388888888888,991.8,7.7
2024-07-05,11.9,12.11388888888888,991.8,7.7
2024-07-05,12.1,12.11388888888888,991.8,7.7
2024-07-05,11.9,12.11388888888888,991.8,7.7
2024-07-05,11.8,12.11388888888888,991.8,7.7
2024-07-05,11.8,12.11388888888888,991.8,7.7
2024-07-05,11.4,12.11388888888888,991.8,7.7
2024-07-05,11.1,12.11388888888888,991.8,7.7
2024-07-05,11.1,12.11388888888888,991.8,7.7
2024-07-05,11.3,12.11388888888888,991.8,7.7
2024-07-05,11.3,12.11388888888888,991.8,7.7
2024-07-05,11.5,12.11388888888888,991.8,7.7
2024-07-05,11.8,12.11388888888888,991.8,7.7
2024-07-05,11.9,12.11388888888888,991.8,7.7
2024-07-05,11.9,12.11388888888888,991.8,7.7
2024-07-05,12.2,12.11388888888888,991.8,7.7
2024-07-05,12.4,12.11388888888888,991.8,7.7
2024-07-05,13.4,12.11388888888888,991.8,7.7
2024-07-05,13.6,12.11388888888888,991.8,7.7
2024-07-05,14.0,12.11388888888888,991.8,7.7
2024-07-05,14.0,12.11388888888888,991.8,7.7
2024-07-05,13.9,12.11388888888888,991.8,7.7
2024-07-05,13.2,12.11388888888888,991.8,7.7
2024-07-05,13.6,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,14.0,12.11388888888888,991.8,7.7
2024-07-05,14.1,12.11388888888888,991.8,7.7
2024-07-05,13.5,12.11388888888888,991.8,7.7
2024-07-05,13.4,12.11388888888888,991.8,7.7
2024-07-05,13.1,12.11388888888888,991.8,7.7
2024-07-05,12.6,12.11388888888888,991.8,7.7
2024-07-05,12.1,12.11388888888888,991.8,7.7
2024-07-05,11.9,12.11388888888888,991.8,7.7
2024-07-05,11.8,12.11388888888888,991.8,7.7
2024-07-05,11.9,12.11388888888888,991.8,7.7
2024-07-05,12.2,12.11388888888888,991.8,7.7
2024-07-05,12.6,12.11388888888888,991.8,7.7
2024-07-05,13.3,12.11388888888888,991.8,7.7
2024-07-05,13.0,12.11388888888888,991.8,7.7
2024-07-05,12.8,12.11388888888888,991.8,7.7
2024-07-05,12.7,12.11388888888888,991.8,7.7
2024-07-05,12.3,12.11388888888888,991.8,7.7
2024-07-05,11.7,12.11388888888888,991.8,7.7
2024-07-05,11.3,12.11388888888888,991.8,7.7
2024-07-05,11.1,12.11388888888888,991.8,7.7
2024-07-05,11.1,12.11388888888888,991.8,7.7
2024-07-05,11.1,12.11388888888888,991.8,7.7
2024-07-05,11.1,12.11388888888888,991.8,7.7
2024-07-05,11.5,12.11388888888888,991.8,7.7
2024-07-05,12.5,12.11388888888888,991.8,7.7
2024-07-05,12.2,12.11388888888888,991.8,7.7
2024-07-05,13.1,12.11388888888888,991.8,7.7
2024-07-05,12.9,12.11388888888888,991.8,7.7
2024-07-05,12.3,12.11388888888888,991.8,7.7
2024-07-05,12.0,12.11388888888888,991.8,7.7
2024-07-05,11.6,12.11388888888888,991.8,7.7
2024-07-05,11.6,12.11388888888888,991.8,7.7
2024-07-05,11.6,12.11388888888888,991.8,7.7
2024-07-05,11.8,12.11388888888888,991.8,7.7
2024-07-05,12.5,12.11388888888888,991.8,7.7
2024-07-05,12.2,12.11388888888888,991.8,7.7
2024-07-05,11.9,12.11388888888888,991.8,7.7
2024-07-05,11.5,12.11388888888888,991.8,7.7
2024-07-05,11.4,12.11388888888888,991.8,7.7
2024-07-05,11.2,12.11388888888888,991.8,7.7
2024-07-05,11.2,12.11388888888888,991.8,7.7
2024-07-05,11.2,12.11388888888888,991.8,7.7
2024-07-05,11.2,12.11388888888888,991.8,7.7
2024-07-05,11.4,12.11388888888888,991.8,7.7
2024-07-05,11.3,12.11388888888888,991.8,7.7
2024-07-05,11.5,12.11388888888888,991.8,7.7
2024-07-05,11.5,12.11388888888888,991.8,7.7
2024-07-05,11.5,12.11388888888888,991.8,7.7
2024-07-05,11.2,12.11388888888888,991.8,7.7
2024-07-05,11.1,12.11388888888888,991.8,7.7
2024-07-05,10.8,12.11388888888888,991.8,7.7
2024-07-05,10.7,12.11388888888888,991.8,7.7
2024-07-05,10.5,12.11388888888888,991.8,7.7
2024-07-05,10.5,12.11388888888888,991.8,7.7
2024-07-05,10.6,12.11388888888888,991.8,7.7
2024-07-05,10.6,12.11388888888888,991.8,7.7
2024-07-05,10.4,12.11388888888888,991.8,7.7
2024-07-05,10.3,12.11388888888888,991.8,7.7
2024-07-05,10.4,12.11388888888888,991.8,7.7
2024-07-05,10.2,12.11388888888888,991.8,7.7
2024-07-05,10.2,12.11388888888888,991.8,7.7
2024-07-05,10.1,12.11388888888888,991.8,7.7
2024-07-05,10.2,12.11388888888888,991.8,7.7
2024-07-05,10.2,12.11388888888888,991.8,7.7
2024-07-05,10.1,12.11388888888888,991.8,7.7
2024-07-05,10.1,12.11388888888888,991.8,7.7
2024-07-05,10.0,12.11388888888888,991.8,7.7
2024-07-05,9.8,12.11388888888888,991.8,7.7
2024-07-05,9.7,12.11388888888888,991.8,7.7
2024-07-05,9.6,12.11388888888888,991.8,7.7
2024-07-05,9.6,12.11388888888888,991.8,7.7
2024-07-05,9.6,12.11388888888888,991.8,7.7
2024-07-05,9.6,12.11388888888888,991.8,7.7
2024-07-05,9.5,12.11388888888888,991.8,7.7
2024-07-05,9.5,12.11388888888888,991.8,7.7
2024-07-05,9.5,12.11388888888888,991.8,7.7
2024-07-06,9.5,12.230555555555553,995.7,3.2
2024-07-06,9.4,12.230555555555553,995.7,3.2
2024-07-06,9.3,12.230555555555553,995.7,3.2
2024-07-06,9.3,12.230555555555553,995.7,3.2
2024-07-06,9.3,12.230555555555553,995.7,3.2
2024-07-06,9.3,12.230555555555553,995.7,3.2
2024-07-06,9.2,12.230555555555553,995.7,3.2
2024-07-06,9.1,12.230555555555553,995.7,3.2
2024-07-06,9.1,12.230555555555553,995.7,3.2
2024-07-06,8.9,12.230555555555553,995.7,3.2
2024-07-06,8.9,12.230555555555553,995.7,3.2
2024-07-06,8.9,12.230555555555553,995.7,3.2
2024-07-06,9.0,12.230555555555553,995.7,3.2
2024-07-06,9.1,12.230555555555553,995.7,3.2
2024-07-06,9.1,12.230555555555553,995.7,3.2
2024-07-06,9.1,12.230555555555553,995.7,3.2
2024-07-06,9.1,12.230555555555553,995.7,3.2
2024-07-06,9.1,12.230555555555553,995.7,3.2
2024-07-06,9.2,12.230555555555553,995.7,3.2
2024-07-06,9.2,12.230555555555553,995.7,3.2
2024-07-06,9.3,12.230555555555553,995.7,3.2
2024-07-06,9.4,12.230555555555553,995.7,3.2
2024-07-06,9.4,12.230555555555553,995.7,3.2
2024-07-06,9.4,12.230555555555553,995.7,3.2
2024-07-06,9.5,12.230555555555553,995.7,3.2
2024-07-06,9.5,12.230555555555553,995.7,3.2
2024-07-06,9.6,12.230555555555553,995.7,3.2
2024-07-06,9.6,12.230555555555553,995.7,3.2
2024-07-06,9.7,12.230555555555553,995.7,3.2
2024-07-06,9.8,12.230555555555553,995.7,3.2
2024-07-06,9.9,12.230555555555553,995.7,3.2
2024-07-06,9.9,12.230555555555553,995.7,3.2
2024-07-06,10.1,12.230555555555553,995.7,3.2
2024-07-06,10.1,12.230555555555553,995.7,3.2
2024-07-06,10.3,12.230555555555553,995.7,3.2
2024-07-06,10.5,12.230555555555553,995.7,3.2
2024-07-06,10.6,12.230555555555553,995.7,3.2
2024-07-06,10.5,12.230555555555553,995.7,3.2
2024-07-06,11.1,12.230555555555553,995.7,3.2
2024-07-06,11.1,12.230555555555553,995.7,3.2
2024-07-06,11.9,12.230555555555553,995.7,3.2
2024-07-06,11.8,12.230555555555553,995.7,3.2
2024-07-06,11.1,12.230555555555553,995.7,3.2
2024-07-06,10.9,12.230555555555553,995.7,3.2
2024-07-06,11.7,12.230555555555553,995.7,3.2
2024-07-06,12.4,12.230555555555553,995.7,3.2
2024-07-06,12.6,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,13.4,12.230555555555553,995.7,3.2
2024-07-06,13.8,12.230555555555553,995.7,3.2
2024-07-06,14.0,12.230555555555553,995.7,3.2
2024-07-06,13.5,12.230555555555553,995.7,3.2
2024-07-06,13.8,12.230555555555553,995.7,3.2
2024-07-06,13.9,12.230555555555553,995.7,3.2
2024-07-06,14.9,12.230555555555553,995.7,3.2
2024-07-06,15.1,12.230555555555553,995.7,3.2
2024-07-06,14.8,12.230555555555553,995.7,3.2
2024-07-06,14.4,12.230555555555553,995.7,3.2
2024-07-06,14.1,12.230555555555553,995.7,3.2
2024-07-06,15.5,12.230555555555553,995.7,3.2
2024-07-06,15.2,12.230555555555553,995.7,3.2
2024-07-06,14.9,12.230555555555553,995.7,3.2
2024-07-06,14.9,12.230555555555553,995.7,3.2
2024-07-06,14.3,12.230555555555553,995.7,3.2
2024-07-06,14.5,12.230555555555553,995.7,3.2
2024-07-06,15.4,12.230555555555553,995.7,3.2
2024-07-06,15.2,12.230555555555553,995.7,3.2
2024-07-06,15.2,12.230555555555553,995.7,3.2
2024-07-06,16.1,12.230555555555553,995.7,3.2
2024-07-06,15.7,12.230555555555553,995.7,3.2
2024-07-06,15.2,12.230555555555553,995.7,3.2
2024-07-06,15.4,12.230555555555553,995.7,3.2
2024-07-06,15.2,12.230555555555553,995.7,3.2
2024-07-06,15.0,12.230555555555553,995.7,3.2
2024-07-06,14.8,12.230555555555553,995.7,3.2
2024-07-06,15.0,12.230555555555553,995.7,3.2
2024-07-06,14.7,12.230555555555553,995.7,3.2
2024-07-06,14.8,12.230555555555553,995.7,3.2
2024-07-06,15.1,12.230555555555553,995.7,3.2
2024-07-06,15.3,12.230555555555553,995.7,3.2
2024-07-06,15.4,12.230555555555553,995.7,3.2
2024-07-06,14.9,12.230555555555553,995.7,3.2
2024-07-06,14.6,12.230555555555553,995.7,3.2
2024-07-06,14.9,12.230555555555553,995.7,3.2
2024-07-06,14.6,12.230555555555553,995.7,3.2
2024-07-06,14.6,12.230555555555553,995.7,3.2
2024-07-06,14.3,12.230555555555553,995.7,3.2
2024-07-06,14.0,12.230555555555553,995.7,3.2
2024-07-06,12.6,12.230555555555553,995.7,3.2
2024-07-06,12.4,12.230555555555553,995.7,3.2
2024-07-06,12.2,12.230555555555553,995.7,3.2
2024-07-06,12.5,12.230555555555553,995.7,3.2
2024-07-06,12.8,12.230555555555553,995.7,3.2
2024-07-06,13.6,12.230555555555553,995.7,3.2
2024-07-06,13.2,12.230555555555553,995.7,3.2
2024-07-06,13.0,12.230555555555553,995.7,3.2
2024-07-06,13.6,12.230555555555553,995.7,3.2
2024-07-06,14.5,12.230555555555553,995.7,3.2
2024-07-06,14.1,12.230555555555553,995.7,3.2
2024-07-06,13.8,12.230555555555553,995.7,3.2
2024-07-06,13.5,12.230555555555553,995.7,3.2
2024-07-06,13.4,12.230555555555553,995.7,3.2
2024-07-06,13.6,12.230555555555553,995.7,3.2
2024-07-06,13.5,12.230555555555553,995.7,3.2
2024-07-06,13.5,12.230555555555553,995.7,3.2
2024-07-06,13.5,12.230555555555553,995.7,3.2
2024-07-06,13.5,12.230555555555553,995.7,3.2
2024-07-06,13.4,12.230555555555553,995.7,3.2
2024-07-06,13.3,12.230555555555553,995.7,3.2
2024-07-06,13.1,12.230555555555553,995.7,3.2
2024-07-06,13.0,12.230555555555553,995.7,3.2
2024-07-06,13.1,12.230555555555553,995.7,3.2
2024-07-06,13.0,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,12.9,12.230555555555553,995.7,3.2
2024-07-06,12.8,12.230555555555553,995.7,3.2
2024-07-06,12.7,12.230555555555553,995.7,3.2
2024-07-06,12.5,12.230555555555553,995.7,3.2
2024-07-06,12.2,12.230555555555553,995.7,3.2
2024-07-06,12.3,12.230555555555553,995.7,3.2
2024-07-06,12.1,12.230555555555553,995.7,3.2
2024-07-06,12.0,12.230555555555553,995.7,3.2
2024-07-06,11.6,12.230555555555553,995.7,3.2
2024-07-06,11.5,12.230555555555553,995.7,3.2
2024-07-06,11.4,12.230555555555553,995.7,3.2
2024-07-06,11.4,12.230555555555553,995.7,3.2
2024-07-06,11.3,12.230555555555553,995.7,3.2
2024-07-06,11.3,12.230555555555553,995.7,3.2
2024-07-06,11.2,12.230555555555553,995.7,3.2
2024-07-06,11.0,12.230555555555553,995.7,3.2
2024-07-06,11.1,12.230555555555553,995.7,3.2
2024-07-06,11.1,12.230555555555553,995.7,3.2
2024-07-06,11.0,12.230555555555553,995.7,3.2
2024-07-06,10.8,12.230555555555553,995.7,3.2
2024-07-06,10.6,12.230555555555553,995.7,3.2
2024-07-06,10.3,12.230555555555553,995.7,3.2
2024-07-06,10.1,12.230555555555553,995.7,3.2
2024-07-06,9.5,12.230555555555553,995.7,3.2
2024-07-06,9.3,12.230555555555553,995.7,3.2
2024-07-07,9.0,11.736805555555556,995.1,11.3
2024-07-07,8.8,11.736805555555556,995.1,11.3
2024-07-07,9.3,11.736805555555556,995.1,11.3
2024-07-07,9.1,11.736805555555556,995.1,11.3
2024-07-07,9.0,11.736805555555556,995.1,11.3
2024-07-07,9.0,11.736805555555556,995.1,11.3
2024-07-07,8.8,11.736805555555556,995.1,11.3
2024-07-07,9.7,11.736805555555556,995.1,11.3
2024-07-07,8.8,11.736805555555556,995.1,11.3
2024-07-07,8.8,11.736805555555556,995.1,11.3
2024-07-07,8.6,11.736805555555556,995.1,11.3
2024-07-07,8.5,11.736805555555556,995.1,11.3
2024-07-07,9.0,11.736805555555556,995.1,11.3
2024-07-07,9.1,11.736805555555556,995.1,11.3
2024-07-07,9.0,11.736805555555556,995.1,11.3
2024-07-07,8.7,11.736805555555556,995.1,11.3
2024-07-07,9.2,11.736805555555556,995.1,11.3
2024-07-07,9.4,11.736805555555556,995.1,11.3
2024-07-07,9.7,11.736805555555556,995.1,11.3
2024-07-07,9.8,11.736805555555556,995.1,11.3
2024-07-07,9.9,11.736805555555556,995.1,11.3
2024-07-07,10.0,11.736805555555556,995.1,11.3
2024-07-07,10.2,11.736805555555556,995.1,11.3
2024-07-07,10.4,11.736805555555556,995.1,11.3
2024-07-07,10.8,11.736805555555556,995.1,11.3
2024-07-07,11.1,11.736805555555556,995.1,11.3
2024-07-07,11.2,11.736805555555556,995.1,11.3
2024-07-07,11.3,11.736805555555556,995.1,11.3
2024-07-07,11.4,11.736805555555556,995.1,11.3
2024-07-07,11.6,11.736805555555556,995.1,11.3
2024-07-07,11.6,11.736805555555556,995.1,11.3
2024-07-07,11.9,11.736805555555556,995.1,11.3
2024-07-07,11.9,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.0,11.736805555555556,995.1,11.3
2024-07-07,11.8,11.736805555555556,995.1,11.3
2024-07-07,11.9,11.736805555555556,995.1,11.3
2024-07-07,11.9,11.736805555555556,995.1,11.3
2024-07-07,11.9,11.736805555555556,995.1,11.3
2024-07-07,11.9,11.736805555555556,995.1,11.3
2024-07-07,12.0,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.6,11.736805555555556,995.1,11.3
2024-07-07,12.6,11.736805555555556,995.1,11.3
2024-07-07,13.0,11.736805555555556,995.1,11.3
2024-07-07,13.1,11.736805555555556,995.1,11.3
2024-07-07,13.1,11.736805555555556,995.1,11.3
2024-07-07,13.1,11.736805555555556,995.1,11.3
2024-07-07,13.1,11.736805555555556,995.1,11.3
2024-07-07,13.0,11.736805555555556,995.1,11.3
2024-07-07,12.9,11.736805555555556,995.1,11.3
2024-07-07,12.8,11.736805555555556,995.1,11.3
2024-07-07,12.6,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.6,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.5,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.7,11.736805555555556,995.1,11.3
2024-07-07,12.7,11.736805555555556,995.1,11.3
2024-07-07,12.8,11.736805555555556,995.1,11.3
2024-07-07,12.9,11.736805555555556,995.1,11.3
2024-07-07,13.0,11.736805555555556,995.1,11.3
2024-07-07,12.9,11.736805555555556,995.1,11.3
2024-07-07,12.7,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.9,11.736805555555556,995.1,11.3
2024-07-07,13.0,11.736805555555556,995.1,11.3
2024-07-07,12.9,11.736805555555556,995.1,11.3
2024-07-07,12.9,11.736805555555556,995.1,11.3
2024-07-07,13.0,11.736805555555556,995.1,11.3
2024-07-07,13.2,11.736805555555556,995.1,11.3
2024-07-07,13.2,11.736805555555556,995.1,11.3
2024-07-07,12.6,11.736805555555556,995.1,11.3
2024-07-07,12.4,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.3,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.2,11.736805555555556,995.1,11.3
2024-07-07,12.1,11.736805555555556,995.1,11.3
2024-07-07,12.0,11.736805555555556,995.1,11.3
2024-07-07,12.0,11.736805555555556,995.1,11.3
2024-07-07,12.0,11.736805555555556,995.1,11.3
2024-07-07,11.9,11.736805555555556,995.1,11.3
2024-07-07,11.8,11.736805555555556,995.1,11.3
2024-07-07,11.8,11.736805555555556,995.1,11.3
2024-07-07,11.7,11.736805555555556,995.1,11.3
2024-07-07,11.6,11.736805555555556,995.1,11.3
2024-07-07,11.7,11.736805555555556,995.1,11.3
2024-07-07,11.6,11.736805555555556,995.1,11.3
2024-07-07,11.6,11.736805555555556,995.1,11.3
2024-07-07,11.6,11.736805555555556,995.1,11.3
2024-07-07,11.5,11.736805555555556,995.1,11.3
2024-07-07,11.5,11.736805555555556,995.1,11.3
2024-07-07,11.5,11.736805555555556,995.1,11.3
2024-07-07,11.5,11.736805555555556,995.1,11.3
2024-07-07,11.4,11.736805555555556,995.1,11.3
2024-07-07,11.4,11.736805555555556,995.1,11.3
2024-07-07,11.4,11.736805555555556,995.1,11.3
2024-07-08,11.3,12.96805555555556,1011.0,3.7
2024-07-08,11.3,12.96805555555556,1011.0,3.7
2024-07-08,11.2,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.0,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.1,12.96805555555556,1011.0,3.7
2024-07-08,11.2,12.96805555555556,1011.0,3.7
2024-07-08,11.3,12.96805555555556,1011.0,3.7
2024-07-08,11.3,12.96805555555556,1011.0,3.7
2024-07-08,11.3,12.96805555555556,1011.0,3.7
2024-07-08,11.3,12.96805555555556,1011.0,3.7
2024-07-08,11.4,12.96805555555556,1011.0,3.7
